what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336553810437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336553822937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336553844656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336553847328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336553865078
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336553881609
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336553920671
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336553928328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336553935093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336553939984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336553940984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336553960000
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336553960656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336553982437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336554009000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336554013125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336554028406
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336554046015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336554055390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336554059578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336554060421
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336554065890
