what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336806438781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806442140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1336806485015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806493906
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1336806496328
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336806496906
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336806499312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806523140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806546718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806547843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806551359
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336806551406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806553296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806565953
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336806566125
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336806566250
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1336806571062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806571484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806571671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806590140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806594390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806595875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1336806605562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806616718
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1336806618156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806618578
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1336806620937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806621421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806622625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806623609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336806623765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336806624390
